업소일련번호,업소명,동명,주소,면적(㎡),전화번호,업종,품목코드,품목,가격(원),점검일자,구명
1.41889E+12,롯데시네마,성내동,서울특별시 강동구 천호옛길 85 (성내동),0,488-4811,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,강동구
1.41889E+12,강동커피숍,천호동,서울특별시 강동구 구천면로34길 2 (천호동),0,484-8394,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,강동구
1.41889E+12,강동커피숍,천호동,서울특별시 강동구 구천면로34길 2 (천호동),0,484-8394,다방업,1.41862E+12,커피(외식),3000,00:00.0,강동구
1.41889E+12,교촌치킨,고덕동,서울특별시 강동구 고덕로61길 116 (고덕동),0,481-9503,기타음식업,1.41862E+12,치킨,15000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,갈비탕,6000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,된장찌개 백반,5000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,조리라면,3000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,김치찌개 백반,5000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,냉면(물),6000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,비빔밥,5000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,칼국수,5000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,한식,1.41862E+12,김밥,2000,00:00.0,강동구
1.41889E+12,김밥천국,고덕동,서울특별시 강동구 고덕로83길 6 (고덕동),0,442-6250,경양식,1.41862E+12,돈가스,6000,00:00.0,강동구
1.41889E+12,청해수사,성내동,서울특별시 강동구 성내로 8 (성내동),0,02-471-8803,일식,1.41862E+12,생선초밥,15000,00:00.0,강동구
1.41889E+12,홍매,암사동,서울특별시 강동구 상암로 20 (암사동),,02-442-6815,일식,1.41862E+12,생선초밥,13000,00:00.0,강동구
1.41889E+12,와사비,명일동,서울특별시 강동구 동남로75길 13-21 (명일동),0,428-8838,일식,1.41862E+12,생선초밥,9000,00:00.0,강동구
1.41889E+12,패티앤빅왕돈가스,천호동,서울특별시 강동구 구천면로 301 (천호동),,02-442-1999,경양식,1.41862E+12,돈가스,7000,00:00.0,강동구
1.41889E+12,째즈,명일동,서울특별시 강동구 구천면로 512-1 (명일동),,,경양식,1.41862E+12,돈가스,7000,00:00.0,강동구
1.41889E+12,장홍규중화요리,암사동,서울특별시 강동구 암사길 26-1 (암사동),,02-442-0036,중식,1.41862E+12,자장면,3000,00:00.0,강동구
1.41889E+12,장홍규중화요리,암사동,서울특별시 강동구 암사길 26-1 (암사동),,02-442-0036,중식,1.41862E+12,탕수육,17000,00:00.0,강동구
1.41889E+12,장홍규중화요리,암사동,서울특별시 강동구 암사길 26-1 (암사동),,02-442-0036,중식,1.41862E+12,짬뽕,5500,00:00.0,강동구
1.41889E+12,왕짜장,암사동,서울특별시 강동구 올림픽로98가길 48 (암사동),,02-428-7003,중식,1.41862E+12,자장면,4000,00:00.0,강동구
1.41889E+12,왕짜장,암사동,서울특별시 강동구 올림픽로98가길 48 (암사동),,02-428-7003,중식,1.41862E+12,탕수육,16000,00:00.0,강동구
1.41889E+12,왕짜장,암사동,서울특별시 강동구 올림픽로98가길 48 (암사동),,02-428-7003,중식,1.41862E+12,짬뽕,5000,00:00.0,강동구
1.41889E+12,구룡반점(=구률에서수정),상일동,서울특별시 강동구 상일로5길 18 (상일동),,02-426-9096,중식,1.41862E+12,자장면,6000,00:00.0,강동구
1.41889E+12,구룡반점(=구률에서수정),상일동,서울특별시 강동구 상일로5길 18 (상일동),,02-426-9096,중식,1.41862E+12,탕수육,20000,00:00.0,강동구
1.41889E+12,구룡반점(=구률에서수정),상일동,서울특별시 강동구 상일로5길 18 (상일동),,02-426-9096,중식,1.41862E+12,짬뽕,7000,00:00.0,강동구
1.41889E+12,상록분식,성내동,서울특별시 강동구 양재대로87길 35 (성내동),0,02-475-4394,한식,1.41862E+12,된장찌개 백반,3500,00:00.0,강동구
1.41889E+12,상록분식,성내동,서울특별시 강동구 양재대로87길 35 (성내동),0,02-475-4394,한식,1.41862E+12,김치찌개 백반,3500,00:00.0,강동구
1.41889E+12,가마골,명일동,서울특별시 강동구 고덕로38길 63 (명일동),,02-3426-6460,한식,1.41862E+12,삼겹살,13000,00:00.0,강동구
1.41889E+12,CGV극장,미아동,서울특별시 강북구 도봉로 34 (미아동 트레지오빌딩),,986-1375,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,강북구
1.41889E+12,CGV 수유점,수유동,서울특별시 강북구 도봉로 399 (수유동),,1544-1122,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,강북구
1.41889E+12,J모텔,미아동,서울특별시 강북구 월계로3길 43 (미아동 모텔쉴),,02-966-2492,숙박업,1.41862E+12,숙박료 (여관),40000,00:00.0,강북구
1.41889E+12,천지모텔,수유동,서울특별시 강북구 한천로138길 9 (수유동 천지모텔),,02-996-1333,숙박업,1.41862E+12,숙박료 (여관),28000,00:00.0,강북구
1.41889E+12,백조세탁크리닝,우이동,서울특별시 강북구 삼양로 529 (우이동),,02-993-1208,기타서비스,1.41862E+12,의복수선료,4000,00:00.0,강북구
1.41889E+12,백조세탁크리닝,우이동,서울특별시 강북구 삼양로 529 (우이동),,02-993-1208,세탁업,1.41862E+12,양복 세탁료,7000,00:00.0,강북구
1.41889E+12,JDS헤어,봉천동,서울특별시 관악구 관악로 232-1 2층,,02-877-0851,미용업,1.41862E+12,미용료 (커트),18000,00:00.0,관악구
1.41889E+12,CGV압구정,신사동,서울특별시 강남구 논현로 848 (신사동 서경대학교),,021544  1122,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,강남구
1.43709E+12,롯데시네마,논현동,서울특별시 강남구 도산대로8길 8 (논현동 브로드웨이),,5408150,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,강남구
1.41889E+12,현대설악콘도미니엄,삼성동,서울특별시 강남구 봉은사로 610 (삼성동),,02-558-4373,숙박업,1.41862E+12,숙박료 (호텔),84000,00:00.0,강남구
1.41889E+12,매직세탁,삼성동,서울특별시 강남구 삼성로107길 13 (삼성동),0,501-0058,세탁업,1.41862E+12,양복 세탁료,8000,00:00.0,강남구
1.41889E+12,종로세탁,역삼동,서울특별시 강남구 논현로72길 21 (역삼동),0,567-7526,세탁업,1.41862E+12,양복 세탁료,9000,00:00.0,강남구
1.41889E+12,라마다사우나,삼성동,서울특별시 강남구 봉은사로 410 (삼성동),0,6202-2060,목욕업,1.41862E+12,목욕료 (성인),26000,00:00.0,강남구
1.43709E+12,힐링불가마,논현동,서울특별시 강남구 봉은사로 129-1 (논현동 751빌딩),,02-511-4444,목욕업,1.41862E+12,목욕료 (성인),8000,00:00.0,강남구
1.43709E+12,힐링불가마,논현동,서울특별시 강남구 봉은사로 129-1 (논현동 751빌딩),,02-511-4444,목욕업,1.41862E+12,찜질방이용료,9000,00:00.0,강남구
1.41889E+12,블루클럽,대치동,서울특별시 강남구 선릉로 326 (대치동),,02-556-1958,이용업,1.41862E+12,이용료(커트),9000,00:00.0,강남구
1.41889E+12,우원이발소,삼성동,서울특별시 강남구 삼성로95길 10 (삼성동),,564 1070,이용업,1.41862E+12,이용료(커트),12000,00:00.0,강남구
1.41889E+12,아띠제,신사동,서울특별시 강남구 도산대로 317 (신사동),,02-546-1790,다방업,1.41862E+12,다방 국산차(녹차),5300,00:00.0,강남구
1.41889E+12,아띠제,신사동,서울특별시 강남구 도산대로 317 (신사동),,02-546-1790,다방업,1.41862E+12,커피(외식),4700,00:00.0,강남구
1.41889E+12,교토참치,일원동,서울특별시 강남구 일원로9길 24 (일원동),,459-8361,일식,1.41862E+12,생선초밥,15000,00:00.0,강남구
1.41889E+12,란수사,역삼동,서울특별시 강남구 언주로93길 14-3 (역삼동),0,567-2552,일식,1.41862E+12,생선초밥,55000,00:00.0,강남구
1.41889E+12,아라도,신사동,서울특별시 강남구 논현로175길 25 (신사동),0,545-6875,일식,1.41862E+12,생선초밥,28000,00:00.0,강남구
1.41889E+12,와비사비,역삼동,서울특별시 강남구 언주로93길 16 (역삼동),0,501-1518,일식,1.41862E+12,생선초밥,21000,00:00.0,강남구
1.41889E+12,와비사비,역삼동,서울특별시 강남구 언주로93길 16 (역삼동),0,501-1518,경양식,1.41862E+12,돈가스,9000,00:00.0,강남구
1.41889E+12,다다돈까스,논현동,서울특별시 강남구 봉은사로33길 12 (논현동),0,02-544-9769,경양식,1.41862E+12,돈가스,8000,00:00.0,강남구
1.41889E+12,아웃백,대치동,서울특별시 강남구 남부순환로 2909 (대치동),0,564-8601,한식,1.41862E+12,쇠고기(외식),45000,00:00.0,강남구
1.41889E+12,야쉬웬,역삼동,서울특별시 강남구 논현로79길 62 (역삼동),0,566-9988,중식,1.41862E+12,자장면,6000,00:00.0,강남구
1.41889E+12,야쉬웬,역삼동,서울특별시 강남구 논현로79길 62 (역삼동),0,566-9988,중식,1.41862E+12,탕수육,23000,00:00.0,강남구
1.41889E+12,야쉬웬,역삼동,서울특별시 강남구 논현로79길 62 (역삼동),0,566-9988,중식,1.41862E+12,짬뽕,7000,00:00.0,강남구
1.41889E+12,만금성,도곡동,서울특별시 강남구 언주로 117 (도곡동),24,572-0015,중식,1.41862E+12,자장면,6000,00:00.0,강남구
1.41889E+12,만금성,도곡동,서울특별시 강남구 언주로 117 (도곡동),24,572-0015,중식,1.41862E+12,탕수육,25000,00:00.0,강남구
1.41889E+12,만금성,도곡동,서울특별시 강남구 언주로 117 (도곡동),24,572-0015,중식,1.41862E+12,짬뽕,7000,00:00.0,강남구
1.41889E+12,그릴에이취,압구정동,서울특별시 강남구 압구정로 165 (압구정동) 현대백화점 지하1,,02-3446-5547,한식,1.41862E+12,된장찌개 백반,8000,00:00.0,강남구
1.41889E+12,그릴에이취,압구정동,서울특별시 강남구 압구정로 165 (압구정동) 현대백화점 지하1,,02-3446-5547,한식,1.41862E+12,불고기,10000,00:00.0,강남구
1.41889E+12,손가네,역삼동,서울특별시 강남구 선릉로107길 30 1층 (역삼동),0,501-2149,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,강남구
1.41889E+12,손가네,역삼동,서울특별시 강남구 선릉로107길 30 1층 (역삼동),0,501-2149,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,강남구
1.41889E+12,손가네,역삼동,서울특별시 강남구 선릉로107길 30 1층 (역삼동),0,501-2149,한식,1.41862E+12,비빔밥,7000,00:00.0,강남구
1.41889E+12,롯데시네마(신림점),신림동,서울특별시 관악구 신림로 330 (신림동),,02-881-8287,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,관악구
1.41889E+12,롯데씨네마,봉천동,서울특별시 관악구 남부순환로 1820 에그엘로우10층 (봉천동),0,02-6276-8800,영화관람업,1.41862E+12,영화 관람료,13000,00:00.0,관악구
1.41889E+12,쿨모텔,신림동,서울특별시 관악구 신림동1길 11 (신림동),,871-0379,숙박업,1.41862E+12,숙박료 (여관),40000,00:00.0,관악구
1.41889E+12,제일세탁소,봉천동,서울특별시 관악구 인헌1가길 16 (봉천동 월드타워),21,877-5270,기타서비스,1.41862E+12,의복수선료,4000,00:00.0,관악구
1.41889E+12,제일세탁소,봉천동,서울특별시 관악구 인헌1가길 16 (봉천동 월드타워),21,877-5270,세탁업,1.41862E+12,양복 세탁료,6000,00:00.0,관악구
1.41889E+12,크린토피아,봉천동,서울특별시 관악구 솔밭로 8 (봉천동),,02-887-5786,세탁업,1.41862E+12,양복 세탁료,5500,00:00.0,관악구
1.41889E+12,우성탕,신림동,서울특별시 관악구 광신길 225 (신림동),0,02-878-5372,목욕업,1.41862E+12,목욕료 (성인),7000,00:00.0,관악구
1.41889E+12,덕원탕,신림동,서울특별시 관악구 남부순환로168길 14 (신림동),,3281-1118,이용업,1.41862E+12,이용료(커트),8000,00:00.0,관악구
1.41889E+12,덕원탕,신림동,서울특별시 관악구 남부순환로168길 14 (신림동),,3281-1118,목욕업,1.41862E+12,목욕료 (성인),6000,00:00.0,관악구
1.41889E+12,헤어클럽,신림동,서울특별시 관악구 신원로3가길 9 (신림동),0,02-855-9513,이용업,1.41862E+12,이용료(커트),9000,00:00.0,관악구
1.41889E+12,운성이용원,신림동,서울특별시 관악구 난곡로 116-2 (신림동),16,02-859-0646,이용업,1.41862E+12,이용료(커트),8000,00:00.0,관악구
1.41889E+12,신데렐라,봉천동,서울특별시 관악구 낙성대역길 32 (봉천동),,888-3908,미용업,1.41862E+12,미용료 (파마),55000,00:00.0,관악구
1.41889E+12,신데렐라,봉천동,서울특별시 관악구 낙성대역길 32 (봉천동),,888-3908,미용업,1.41862E+12,미용료 (커트),20000,00:00.0,관악구
1.41889E+12,JDS헤어,봉천동,서울특별시 관악구 관악로 232-1 2층,,02-877-0851,미용업,1.41862E+12,미용료 (파마),60000,00:00.0,관악구
1.41889E+12,천지커피숍,봉천동,서울특별시 관악구 관악로 226 (봉천동),,871-8858,다방업,1.41862E+12,다방 국산차(녹차),4000,00:00.0,관악구
1.41889E+12,천지커피숍,봉천동,서울특별시 관악구 관악로 226 (봉천동),,871-8858,다방업,1.41862E+12,커피(외식),3000,00:00.0,관악구
1.51626E+12,위버커피,봉천동,서울특별시 관악구 관악로 195 (봉천동 관악위버폴리스),,02-871-7545,다방업,1.41862E+12,커피(외식),3000,00:00.0,관악구
1.52471E+12,데니스커피,봉천동,서울특별시 관악구 은천로 51 (봉천동 은호빌딩),,02-872-8286,다방업,1.41862E+12,커피(외식),2500,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,갈비탕,6500,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,된장찌개 백반,5000,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,조리라면,3000,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,김치찌개 백반,5000,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,냉면(물),5000,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,비빔밥,6000,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,칼국수,5000,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,한식,1.41862E+12,김밥,2500,00:00.0,관악구
1.41889E+12,오정희밥집,봉천동,서울특별시 관악구 솔밭로 7 (봉천동),,877-9597,경양식,1.41862E+12,돈가스,6500,00:00.0,관악구
1.41889E+12,두마리찜닭,봉천동,서울특별시 관악구 관악로 255 (봉천동),,889-1262,기타음식업,1.41862E+12,치킨,21800,00:00.0,관악구
1.41889E+12,기꾸참치,신림동,서울특별시 관악구 호암로26길 67 (신림동),,875-4691,일식,1.41862E+12,생선초밥,12000,00:00.0,관악구
1.41889E+12,어시장회센타,봉천동,서울특별시 관악구 봉천로25길 13 (봉천동) (옥외),,02-875-5922,일식,1.41862E+12,생선초밥,13000,00:00.0,관악구
1.41889E+12,COMPOSE COFFEE,신림동,서울특별시 관악구 남부순환로 1590 (신림동),,,다방업,1.41862E+12,다방 국산차(녹차),3500,00:00.0,관악구
1.41889E+12,COMPOSE COFFEE,신림동,서울특별시 관악구 남부순환로 1590 (신림동),,,다방업,1.41862E+12,커피(외식),1500,00:00.0,관악구
1.41889E+12,카스타운,봉천동,서울특별시 관악구 남부순환로 1934 (봉천동 낙성대빌딩),,02-889-3949,한식,1.41862E+12,조리라면,2000,00:00.0,관악구
1.41889E+12,카스타운,봉천동,서울특별시 관악구 남부순환로 1934 (봉천동 낙성대빌딩),,02-889-3949,한식,1.41862E+12,김치찌개 백반,5000,00:00.0,관악구
1.41889E+12,카스타운,봉천동,서울특별시 관악구 남부순환로 1934 (봉천동 낙성대빌딩),,02-889-3949,기타음식업,1.41862E+12,치킨,6000,00:00.0,관악구
1.41889E+12,카스타운,봉천동,서울특별시 관악구 남부순환로 1934 (봉천동 낙성대빌딩),,02-889-3949,한식,1.41862E+12,비빔밥,3000,00:00.0,관악구
